Model,Date,HomeTeam,AwayTeam,Gameweek,BetPlaced,ModelPredictedOutcome,ModelPredictedEncoded,ActualResult,EloTierHome,EloTierAway,BetOn,BetOnEncoded,p,q,b,Odds,KellyFraction,HalfKellyFraction,KellyStake,HalfKellyStake,KellyProfitLoss,HalfKellyProfitLoss,IntelligentMultiplier,IntelligentKellyFraction,IntelligentHalfKellyFraction,IntelligentKellyStake,IntelligentHalfKellyStake,IntelligentKellyProfitLoss,IntelligentHalfKellyProfitLoss,FlatPredictionStake,FlatPredictionProfitLoss,KellyBalanceBefore,KellyBalanceAfter,HalfKellyBalanceBefore,HalfKellyBalanceAfter,IntelligentKellyBalanceBefore,IntelligentKellyBalanceAfter,IntelligentHalfKellyBalanceBefore,IntelligentHalfKellyBalanceAfter,FlatPredictionBalanceBefore,FlatPredictionBalanceAfter,KellyDropFromPeak,HalfKellyDropFromPeak,IntelligentKellyDropFromPeak,IntelligentHalfKellyDropFromPeak,FlatPredictionDropFromPeak
logistic_regression,12/09/2020,Crystal Palace,Southampton,1,True,Draw,0,1,4,3,Draw,0,0.6681575273334261,0.33184247266657385,2.25,3.25,0.52067198392606,0.26033599196303,10.0,10.0,-10.0,-10.0,0.2391304347826087,0.12450851789536217,0.062254258947681086,10.0,10.0,-10.0,-10.0,1.0,-1.0,380.0,370.0,380.0,370.0,380.0,370.0,380.0,370.0,380.0,379.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.002631578947368421
logistic_regression,12/09/2020,Fulham,Arsenal,1,False,Away,-1,-1,4,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,379.0,379.53,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0012368421052632297
logistic_regression,12/09/2020,Liverpool,Leeds,1,False,Home,1,1,1,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,379.53,379.80999999999995,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0005000000000001436
logistic_regression,12/09/2020,West Ham,Newcastle,1,False,Draw,0,-1,4,4,Draw,0,0.525309240446664,0.47469075955333595,2.4,3.4,0.3275214239661074,0.1637607119830537,0.0,0.0,-0.0,-0.0,0.2,0.06550428479322148,0.03275214239661074,0.0,0.0,-0.0,-0.0,1.0,-1.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,379.80999999999995,378.80999999999995,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0031315789473685646
logistic_regression,13/09/2020,Tottenham,Everton,1,False,Draw,0,-1,2,3,Draw,0,0.5631562879969633,0.43684371200303673,2.6,3.6,0.395139475688103,0.1975697378440515,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.131713158562701,0.0658565792813505,0.0,0.0,-0.0,-0.0,1.0,-1.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,378.80999999999995,377.80999999999995,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0057631578947369855
logistic_regression,13/09/2020,West Brom,Leicester,1,False,Away,-1,-1,4,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.80999999999995,378.75999999999993,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0032631578947370154
logistic_regression,14/09/2020,Brighton,Chelsea,1,False,Draw,0,-1,4,2,Draw,0,0.4996661176577225,0.5003338823422775,3.33,4.33,0.3494157025399215,0.17470785126996075,0.0,0.0,-0.0,-0.0,0.34285714285714286,0.1197996694422588,0.0598998347211294,0.0,0.0,-0.0,-0.0,1.0,-1.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,378.75999999999993,377.75999999999993,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.005894736842105437
logistic_regression,14/09/2020,Sheffield United,Wolves,1,False,Draw,0,-1,4,3,Draw,0,0.5453261825039242,0.4546738174960758,2.1,3.1,0.32881484083912615,0.16440742041956308,0.0,0.0,-0.0,-0.0,0.22448979591836735,0.07381557651490588,0.03690778825745294,0.0,0.0,-0.0,-0.0,1.0,-1.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.75999999999993,376.75999999999993,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.008526315789473857
logistic_regression,19/09/2020,Arsenal,West Ham,1,False,Home,1,1,2,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,376.75999999999993,377.2899999999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0071315789473686666
logistic_regression,19/09/2020,Everton,West Brom,1,False,Home,1,1,3,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.2899999999999,377.7899999999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.005815789473684456
logistic_regression,19/09/2020,Leeds,Fulham,2,False,Home,1,1,4,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.779,0.4751900000000001,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.7899999999999,378.2651899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.004565289473684462
logistic_regression,19/09/2020,Man United,Crystal Palace,2,False,Home,1,-1,2,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.779,-0.779,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,378.2651899999999,377.4861899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.006615289473684452
logistic_regression,20/09/2020,Chelsea,Liverpool,2,False,Draw,0,-1,2,1,Draw,0,0.6776301741272766,0.32236982587272345,2.6,3.6,0.5536417795608445,0.27682088978042224,0.0,0.0,-0.0,-0.0,0.1,0.05536417795608445,0.027682088978042224,0.0,0.0,-0.0,-0.0,0.779,-0.779,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.4861899999999,376.7071899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.008665289473684442
logistic_regression,20/09/2020,Leicester,Burnley,2,False,Draw,0,1,3,3,Draw,0,0.4918371807119109,0.5081628192880892,3.0,4.0,0.32244957428254784,0.16122478714127392,0.0,0.0,-0.0,-0.0,0.2647058823529412,0.08535429907479207,0.042677149537396035,0.0,0.0,-0.0,-0.0,0.779,-0.779,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,376.7071899999999,375.9281899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.010715289473684433
logistic_regression,20/09/2020,Newcastle,Brighton,2,False,Draw,0,-1,4,4,Draw,0,0.633359932785739,0.366640067214261,2.1,3.1,0.4587694245884718,0.2293847122942359,0.0,0.0,-0.0,-0.0,0.19230769230769232,0.0882248893439369,0.04411244467196845,0.0,0.0,-0.0,-0.0,0.779,-0.779,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,375.9281899999999,375.1491899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.012765289473684424
logistic_regression,20/09/2020,Southampton,Tottenham,2,False,Draw,0,-1,3,3,Draw,0,0.4955282034853925,0.5044717965146075,2.3,3.3,0.27619263978338926,0.13809631989169463,0.0,0.0,-0.0,-0.0,0.2571428571428571,0.07102096451572866,0.03551048225786433,0.0,0.0,-0.0,-0.0,0.779,-0.779,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,375.1491899999999,374.3701899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.014815289473684413
logistic_regression,21/09/2020,Aston Villa,Sheffield United,2,False,Draw,0,1,4,4,Draw,0,0.5414928476936457,0.4585071523063543,2.1,3.1,0.32315610850014365,0.16157805425007182,0.0,0.0,-0.0,-0.0,0.18867924528301888,0.06097285066040447,0.030486425330202235,0.0,0.0,-0.0,-0.0,0.779,-0.779,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,374.3701899999999,373.5911899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.016865289473684403
logistic_regression,21/09/2020,Wolves,Man City,2,False,Away,-1,-1,3,1,Away,-1,0.7207995711867673,0.2792004288132327,0.5,1.5,0.1623987135603019,0.08119935678015094,0.0,0.0,0.0,0.0,0.7777777777777778,0.12631011054690147,0.06315505527345074,0.0,0.0,0.0,0.0,0.779,0.3895,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,373.5911899999999,373.9806899999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.015840289473684408
logistic_regression,26/09/2020,Brighton,Man United,2,False,Away,-1,-1,4,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.779,0.56088,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,373.9806899999999,374.5415699999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.014364289473684415
logistic_regression,26/09/2020,Burnley,Southampton,2,False,Draw,0,-1,3,3,Draw,0,0.6445151262230981,0.35548487377690186,2.3,3.3,0.4899564854505321,0.24497824272526605,0.0,0.0,-0.0,-0.0,0.25,0.12248912136263303,0.061244560681316514,0.0,0.0,-0.0,-0.0,0.779,-0.779,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,374.5415699999999,373.7625699999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.016414289473684406
logistic_regression,26/09/2020,Crystal Palace,Everton,3,True,Draw,0,-1,3,3,Draw,0,0.5221826163309504,0.4778173836690496,2.25,3.25,0.3098193347002617,0.15490966735013084,10.0,10.0,-10.0,-10.0,0.24324324324324326,0.07536145979195555,0.037680729895977774,10.0,10.0,-10.0,-10.0,0.597257,-0.597257,370.0,360.0,370.0,360.0,370.0,360.0,370.0,360.0,373.7625699999999,373.1653129999999,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.017986018421052862
logistic_regression,26/09/2020,West Brom,Chelsea,3,False,Away,-1,0,4,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.597257,-0.597257,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,373.1653129999999,372.5680559999999,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.019557747368421318
logistic_regression,27/09/2020,Man City,Leicester,3,False,Home,1,-1,1,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.597257,-0.597257,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,372.5680559999999,371.9707989999999,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.021129476315789774
logistic_regression,27/09/2020,Sheffield United,Leeds,3,False,Draw,0,-1,4,4,Draw,0,0.586702733099701,0.413297266900299,2.3,3.3,0.40700826923000577,0.20350413461500289,0.0,0.0,-0.0,-0.0,0.18518518518518517,0.07537190170926032,0.03768595085463016,0.0,0.0,-0.0,-0.0,0.597257,-0.597257,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.9707989999999,371.3735419999999,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02270120526315823
