RowNumber,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
379,1.7026936026888695,-2.0872415239884132,4.747511962675183,-0.4656648749043453,0.3804758807318819,-0.5769605126610183,-1.5004270631001517,-0.7272013698801238,-0.15528431869851925,0.16939057438317673,1.5314311785160732,0.083478132427326,-0.18550732398464284,1.4552991586222894,0.1447055891836934,0.6036202133848885,-0.23164411098539842,1.4124696920374085,-0.5966841881257048,-0.3245612902214099,-0.11520447121429173,-1.397637556565296,0.007295173696055073,1.4229016881439607,-0.38269882991244136,0.37224328710959564,-0.12538918582814806,0.7058216502239905,-0.316332115008431,0.3996088667682102,-0.031522006429706206,-0.04111449242203767,-0.11085735830078126,0.07322362602415099,0.1352793239340591,0.10185049019952745,0.6109663103944083,0.16394893390042428,0.14508892938143486,0.28488279992139326,0.43399582142710597,-0.2044261246217546,0.08659748736901113,0.11801140218522968,-0.06979797209903148,0.01956542238587877,-0.03517137749048324,-0.003472291766885898,0.0012895100524423927,-1.529767498872116e-15,-7.145308508483215e-15,1.5889597329044483e-15,-1.2946738236096422e-15,-4.0589866626403055e-15,-3.054640791139873e-15,-2.2436643019916114e-15,-4.903383523706197e-15,-1.070138223158821e-14,1.1045164801581323e-14,-1.2114204461521823e-14
380,0.6856542949604241,-1.1682119262144028,5.199780584334014,-0.0841555143398208,-0.45356219627046124,-0.0006976745212524286,-0.17430773466137342,-0.8364342555932053,1.0753954640779289,0.4279235753903223,0.6068625326545891,1.993071986947727,-2.2538760476928497,0.7505479115562336,-1.3330996394889512,0.3866892821952105,-0.4462964488954548,-0.22346160696294196,1.0524630699416462,0.1601995155509364,-0.21952287456652067,1.185607146072837,0.032193375035374575,-0.7301808626172989,-0.30380120475351347,0.38019004205445645,0.12771610255341892,0.4297897859511724,0.37609385833263326,0.3063575478734461,-0.02282860649007618,0.015665632377695412,0.5686778007320303,-0.13522297304325076,0.40425188690547004,-0.0602173381491424,-0.12225601570398544,0.3379553916563522,0.19734507969637563,-0.1395160364253471,-0.09548904255573928,0.3074887768015394,0.26846571591128976,-0.019393048056761845,0.012016654246182912,-0.010130219156875623,-0.011928893137127793,-0.023944248464965755,0.003866041410338215,2.413483654787688e-14,-2.1905343466188475e-14,-5.959481980484494e-15,-5.955214992270943e-15,1.4760966802408695e-15,-1.3081699490812055e-14,-6.4665789142737025e-15,-4.095907711215053e-14,-4.886709373459353e-15,2.861584025071315e-14,9.263765999424293e-15
381,-4.985916061264216,-4.1560496954142065,-4.577375683530393,2.627248988431268,0.7056833251096468,-3.3523271836098893,-0.8880055813845038,-1.6409839184588562,-0.10543806671376806,0.46563467332170944,1.045177506578684,0.1057731549485225,0.12839589939883153,0.49862799143274017,0.2910343795926795,-0.172206647065616,-0.7229508573036096,-1.3293945578048032,0.05779814222739734,-0.10722724229025941,-0.30217365516651107,0.24179096855557786,-0.39256440423289635,0.187158449247436,-0.006055597804890402,-0.20443473084026223,0.43818850382329794,0.015195660118326387,0.6163447264300264,0.03475364611026981,0.1748169532345194,0.45169969897206563,0.4294833532484177,-0.2577846862588203,-0.08168804482938125,0.3300132323465862,-0.08362865233322965,0.003660184404134761,0.4020654516894545,-0.36905583750225074,0.20562460952319994,0.1787555814510504,-0.05414685885969839,0.19068152390696413,0.0015554904883656557,0.8299535049211393,0.019444887897592137,-0.011511386247395405,0.0036623710530814643,9.035450449741918e-15,-7.907729153387902e-15,-1.262401016250714e-14,1.6133530064412025e-14,5.288135309483588e-14,1.5439824672156424e-14,-1.3462497906332242e-14,4.045083477340088e-14,-5.208971440097995e-14,6.480081734021935e-14,4.630602963586542e-15
382,-2.0601752440545047,-4.80051249457367,-4.3457436023301765,-0.6474183991644678,-0.877430658115678,-3.2346670569300437,-1.6721716696948903,-1.0856598832177495,-0.5968152099475267,0.869623335614782,2.164043449858367,0.19217771810885959,-0.20263930437868297,-0.6477913114608703,-0.1665124217406083,-0.07462344717240786,-0.08526679450023092,-1.4088132433542493,0.3348408551556676,0.9778032619246747,-0.605515218295452,0.49352166065946895,0.013503865009534483,0.025780732405255403,0.5312720998674992,-0.32055625641207236,0.04685420879493525,-0.56896159316061,-0.21727028676154525,-0.014591463526473135,0.03933148701430033,0.08899821433612495,0.345474515844531,0.18662026070316853,0.24113716976362165,-0.22674141829208663,-0.02188770742267179,0.006513824269832768,0.08023870964868783,0.0021560540656366833,-0.29454291193709076,0.0239178367272422,-0.03703934255216233,-0.10747428428691827,-0.01287179585319203,0.014605710720742866,-0.009217442748665032,-0.004109984092183558,0.006693604834415138,4.794561711597049e-15,-6.399469851635541e-15,-5.8052346416204156e-15,7.296187424002066e-15,-6.645859628811821e-15,-1.1318515430489264e-14,1.1969990354649712e-14,-1.9011009885399854e-14,1.289877929133979e-14,1.2437119937366121e-15,-5.772388598459044e-15
383,7.621290573368181,-2.3083997447845706,-5.497992829270655,0.38083567667189544,-3.621840939782058,-4.322643309320054,-0.8414395064439234,-0.37443656581724,1.8819412265025752,0.0689553467866606,0.6787780890243273,-0.04883194804726259,-0.7034340201837588,0.7542078816540307,-0.20101131132517203,0.1381335607434438,-0.286856644685838,0.523038346144026,0.31164428130815036,0.03248450837265712,-0.974454874776184,-0.4301474387461875,-0.26100714189479324,-0.7418807956884036,-0.11511546074327347,-0.6103274068954951,0.2170637258482796,0.33139539374038335,-0.49103106757124215,-0.43039291432985965,0.010497069699976479,1.0840888975876724,-0.15519745171330968,0.5520536884992269,-0.04704378266938703,0.05001619013817488,-0.029646378108776877,-0.013493858913049725,0.10854430108229599,0.05570576944182217,-0.04748458769680079,-0.20339509183154722,0.10236788370461684,-0.3153312093748236,0.030031959055645496,-1.747792215088784,-0.013941173875731195,0.0011523781342691966,0.002095202597652292,-1.3895458053536446e-15,5.4989399623652095e-15,3.2793989958210516e-14,-4.895766452461843e-14,-1.1406327876045762e-13,-3.776596228125918e-14,2.7264296965791575e-14,-1.278027067521594e-13,6.898784424371295e-14,-1.1082352978340423e-13,1.3571462585025725e-14
384,-0.002129699950690238,-4.805546734067348,-4.371366064535889,-0.8915130556683796,0.07472341694892531,-3.2679786563383195,-0.8227239575690746,-1.4190584122947205,0.6420467060197631,0.2378035468100476,0.8552657775872076,-0.8092896228013483,0.8071401023493535,0.08508570219582251,0.16060851772532103,-0.2200017962902871,0.9477348664300775,0.012905378092923343,0.306866638201932,0.6746169450504467,-0.8045623271133143,0.551698869289078,-0.20030827002927015,-0.3022280134962146,-0.0613258252842188,-0.5352687101197828,0.22826913161468051,-0.7911186524496316,0.3105438311821409,-0.048939820788385324,-0.02030014026063037,-0.060957447179146654,0.21986240243653843,-0.0257591827979692,0.1283576241551628,0.09703800028593725,-0.1753849245600439,0.31229574226605633,0.015863286092285094,-0.07178073672681429,-0.11990720354926657,0.06835162323701659,-0.009910491646213306,-0.04751388299887594,-0.008360590710839456,0.026345830580721215,-0.0021921688533790003,0.004492058542729486,0.0020474980840855836,-8.463885925008674e-15,-2.8293785436641032e-15,1.6885042657381807e-15,3.7537690548114445e-15,-3.607673075905885e-15,-4.367754357943182e-15,4.862034982329718e-15,4.2106267442587604e-15,4.053044649266197e-15,-5.8742525077234964e-15,-2.903714275506199e-15
385,-4.213209404689205,-5.228565489861148,-4.206912903085785,1.7841056744617532,1.2352397447848975,-3.2128728917622706,-0.7531047778118916,-1.7025665505522025,-0.06926298892095571,-0.04660398691596253,0.889687507455491,0.2966948509687149,0.03736642435065408,-0.6308531382901812,0.35200212574165185,-0.24225873732054656,-1.052610493442541,-0.8300817590992546,0.1286526694815971,-0.33530485976529345,0.24454808776177664,-0.012150057679427723,-0.9092964844323889,0.47900622827088907,-0.37251644160037967,-0.2137214376231829,0.28895592231048584,0.2107309183528914,0.5846702995950323,0.6081581106587892,0.16097621744548662,0.027794275380528522,-0.31317456036466557,-0.012646400280333129,-0.046511709665938435,0.2347147250323844,-0.007527483933934372,0.03252194697985481,0.028189611959748517,-0.07643691772530475,0.11146820261707827,-0.18797199571005027,-0.0017837475779535446,-0.10894053816939801,-0.01179063297810403,0.2838325152962988,-0.003645422525431075,-0.005235678379391443,0.005061583783203103,7.595633466903696e-16,-5.933891186730612e-15,-3.695413836208689e-15,1.0756179622073618e-14,1.2048329413086873e-14,-3.55357237269919e-15,2.167976985814799e-15,1.4014723881746946e-15,-1.3339556392293639e-14,2.0887897770789752e-14,-3.937989076269824e-15
386,2.218947292159107,-2.3814845722977713,-5.385120179009083,-1.539158550729561,-0.002423621989918269,-4.259959203034969,0.1357187693639018,-0.7271569125801625,1.644028903735368,0.6548864759759486,0.09248041120196458,-0.1505419374848289,0.055850696377484944,0.5881508871750355,0.47493535088463856,0.4892119796210769,-0.6257660720351366,0.8618769120538631,0.13373297247059784,0.9616519217046783,-0.8363713235167198,0.3321385416478073,0.04301342444592153,-0.47938422885030835,0.14997325596140573,-0.4779833585881971,-0.4149689212852334,-0.37187618242872494,-0.22782583846006949,0.17330962477795525,0.005952775841196228,0.13639793931667746,0.15871688594442313,0.3557675324140221,-0.2715142576950244,0.06673544374794387,0.1696990641412396,-0.3619835671465228,-0.10733020662978533,0.026449795178940753,-0.1942224774648502,0.029065823932810653,0.05633905086410367,-0.020332817450767465,-0.009374456445708798,0.05418457107582068,-0.009110438109905467,0.009861111740736513,0.003420019585473646,-6.789691185716606e-15,6.785277599392681e-15,-6.648469797599384e-16,7.833515652375913e-15,-6.232832516998167e-15,6.938587986391846e-15,9.227038347982935e-15,1.3142736912603144e-14,1.3055202476824312e-14,-1.3042747992292027e-14,-7.265247594027286e-15
387,-5.046075365353405,-2.7411159383627584,-5.1812894485423096,2.210361138685326,1.3654991123620444,-3.891874751108325,-0.18061201819001288,-1.1654060077977164,-0.1903778904720893,0.32826181770990376,0.7342187316774742,0.2283283406819352,0.30521762800756136,0.05124299212920399,0.3063856252825307,-0.18596662100327885,-0.49787279597710743,-0.8725527394072622,0.1670320906826795,0.2880346604343835,-0.5005985329504018,0.5620153136452516,-0.17436225697776292,-0.027715224219868294,0.14569517433852228,-0.28819784251775143,0.0829735215621511,-0.18737321963422487,0.35984144117126227,-0.2175126025699273,0.2972007104478801,0.6195934237321701,0.1540221675501821,0.09344868999187843,0.5368867836734004,-0.023079315572832063,0.02006414610593401,-0.11596322453067705,0.32631635673703435,-0.22022494080557775,0.23149712937384306,0.059012383678699216,0.014657709405841471,0.05344956507152145,0.015149542510559395,0.003069885180402848,0.006384781809675892,-0.009539647497117413,0.00664044664402593,4.904155302327168e-15,-5.689922587852745e-15,1.477331431562321e-15,-1.8562514405093705e-15,-4.823367704287718e-15,-4.250358854044417e-15,3.1157526917825993e-15,-2.007647344125048e-14,-1.5866964268982352e-14,1.046377622365443e-14,2.7649732782878577e-15
388,-2.5064732771039924,-4.102277048926316,-4.544898648635562,-0.42956254006625605,1.5095218221281144,-3.3713124790391924,-0.4505304406827187,-1.7236062085090933,0.5267078983946167,1.9714537746285254,0.46324817799671214,0.45876539938487965,-0.7210422144420168,-1.0195675489707072,0.32658285111875657,0.1784551796848972,-0.7316110992034903,0.29314634334719475,0.2281528715340061,0.8638811252843438,-0.6749443606138629,0.4459019373782428,-0.10304648856668293,-0.15863481459276033,0.6080110018203861,-0.6844192863305055,-0.06971065092634701,0.4355526587415608,0.19034844684584168,-0.7374238368518662,-0.23014385552709044,-0.9347402842269498,-0.3530848452020171,-0.2604601774338217,0.20815696139060483,-0.13488512120793555,-0.21644835831743614,0.41403277345113637,-0.21532003739966424,0.051964147599876186,-0.2644591241161197,-0.2211900984142598,0.08604479725627272,-0.4502734133235713,0.02763419705754887,0.02175741453913975,0.010463665078934701,-0.005527524361145036,0.01027226659892189,-2.7841013666316457e-15,-1.5186559880958987e-14,-8.418782695768427e-15,1.0922979686087574e-14,-1.0651944670932343e-14,-2.1144245604234215e-14,1.2913134495428576e-14,-3.560028247969723e-14,2.3986187677681146e-14,2.84691074636437e-15,-5.8249072097137255e-15
389,3.911893681559412,-5.336176230635257,-3.8952802024823034,0.3989655262975705,-1.1060567141341882,-2.995568975303858,-1.9178545727503697,-1.1482873659091577,0.7485998188591318,0.2592952836674899,0.7588361728528705,-0.49672387200558654,0.11723236612059074,0.3965021329757371,0.24414712918677517,0.3821818616225521,-0.05388193244773142,-0.05490462871614544,0.2864378020364076,-0.1723521441342297,0.26053368592175935,-0.296228243851119,-0.8454803055948288,0.08847327812293547,-0.31469475033042293,0.30339486886145023,0.18601017829463334,-0.15395819689676574,-0.048943172561077476,-0.47323456451932366,0.19129223152624386,0.27578588074509897,-0.7538247597185088,0.25326164012900754,0.027458085555867144,-0.28955284883245036,0.014604039342860019,-0.16533299673307172,0.08904967230908442,-0.05749203705525749,-0.03842108365967892,-0.14599463852155808,0.020625073168426312,-0.0164258506137107,-0.025727795836551614,-0.7858921057792536,0.0020293532318837928,0.010471844648776098,0.0006230376385971214,-1.2053950979064042e-14,1.1912013931494623e-14,1.9423491322067478e-14,-1.7871768831723162e-14,-5.2556475333882036e-14,-1.0194716483094881e-14,1.3403208743278165e-14,-3.976424247424635e-14,3.3466481866819646e-14,-6.645445233349616e-14,3.65885110883666e-15
390,0.8718859437800791,-7.106801243557458,-3.10325705385319,1.2532551702789398,-0.39301646904796955,-2.6069356904292995,-1.149213983179991,-1.7296227975036378,-0.039119745288761,-0.13208302246850695,0.3468088143875657,-1.2464120376114531,1.084010474243352,-0.6216514766113478,0.5339435519902449,-0.20846520556348366,0.2588635199494754,-0.10875616289738349,0.13512187997341807,-0.7730957104578354,0.43948005707355614,-0.29270793016405194,-1.2958652158271955,0.4882946064824666,-0.5861214943043818,0.06499801667334647,0.302799211244097,-0.2937649875230752,0.1818278251027866,-0.11273115008566735,0.30760012205135073,0.8774012538907578,-0.0025575834606142004,-0.007094796094374588,-0.021927924964007726,-0.3331924726862944,0.1987015550260512,-0.10701547713736798,-0.6975337947860033,0.039664922077112974,-0.06990165142814397,0.03531404245722961,0.07163539043230709,0.05849952095842317,-0.03560152077136057,0.04519316024484852,-0.0025143814552989023,-0.011300329275066152,0.0014986198330901163,1.1603895852095053e-14,-8.997199506498865e-15,-6.600291257688356e-15,6.700887473548179e-15,-1.1367535059967821e-15,-1.0271762254256056e-15,1.252631026582554e-15,-4.4322297560697726e-15,-5.337205316264236e-15,1.546910225904081e-14,-1.2938144805697493e-15
391,4.654238167210172,-2.16380709275384,-5.319172487618316,0.8559948822954065,-1.5107852252992706,-3.9716896358990494,-0.20362534215758035,-1.3130914290284963,1.4469353036969907,-0.16922021180399496,-0.2866147442540165,-0.5382890318654346,-0.09958987620220616,-0.3698009630746155,-0.45219472618119744,-0.0581606999109851,1.1317485189711536,1.4821498748253112,0.2869643703066175,0.18226072152302727,-1.0557880084506672,0.0377267179533112,-0.18919038974992855,-0.373273729266761,-0.34406250275278977,-0.5454891764796886,0.12941721016413962,-0.15380889470175174,0.16614636259581925,-0.17261433380143282,0.007420526771466352,0.8916264849150118,-0.1836741867254046,-0.1246296324266703,-0.41234562703471506,-0.07892395054316678,-0.13940143611362152,0.13215623768745088,-0.12372742967143155,-0.03005956257688377,-0.06217287572386846,0.07341846729451741,-0.014399831079577817,0.0012934068429585653,0.012852096316365996,0.06681750710053483,-0.0776450251213471,0.06104103019296481,0.42172895844405567,-2.3361023725102034e-13,-1.5561242589763126e-13,-9.0600406951902e-14,3.7996757129903996e-13,-5.533842069051926e-13,-2.192131184586516e-13,5.469158790893479e-13,-5.063011343587419e-13,1.4960645015418232e-13,-2.0358879548820773e-13,-3.670463943157482e-13
392,3.2187701182340716,-2.7926618577991884,-4.809398456372978,0.3118436303632573,0.46601867204205677,-3.6161630298743477,-0.8396064085714231,-1.0377174790648174,1.2964718756647402,0.9781377040213497,-0.2978362519871656,-0.5022503834126968,0.27723144456250204,0.24353693268767784,0.7996500496821196,0.858633145799547,-0.7444845564317838,0.8811302108397548,0.348924381334473,0.54672359288617,-0.8508364593557618,0.030488978948311783,0.2526742918253396,-0.40367136663956604,-0.11316072881519262,-0.2659819606334504,-0.18044795331070237,-0.4699187121751949,-0.05416671733904762,-0.17223193320034272,0.049422358479707794,0.9059721958380786,-0.11364289410781596,-0.408180508225841,-0.32707364366444247,0.22985218107294658,-0.06991519009900525,-0.10526965202420949,-0.04928826852500857,0.08104533893247769,-0.014896474702379887,0.16482955792532825,0.05792763089278283,-0.013509926819591565,0.01795374130225071,0.04193521054164248,0.008570032373863374,0.01269817243686922,0.0003138510415363336,-1.424560826693446e-14,1.3164212555090776e-14,1.2577977514413073e-15,1.5079419542457851e-15,-5.5571877110324e-15,9.992552949860335e-15,5.361029571679372e-15,2.5647196460327592e-14,-1.1164346297993051e-14,-1.7015510288539584e-14,-5.4152984430746845e-15
393,-3.4414733010311354,-3.151837294535426,-4.847800638394686,0.3393173656856236,1.8774362372330922,-3.975144500605109,0.5195396946791194,-0.6115097677635605,0.16941925604632335,0.6222333122760341,0.6056195770290782,0.23699011416694535,0.13717039985369794,-1.483268787827128,0.5783445419337053,0.597657935985821,-0.7640611093857151,-0.2053539716725426,0.2686677310823726,0.25377425275421445,-0.4311708574301219,0.2879041004017472,0.2966586697605753,-0.1352924674327659,-0.04726389192084457,-0.660412796693843,0.09375731293663755,-0.035912007773046505,0.2917268810817646,0.0008292994372633927,0.2941660872098739,0.22384398792403176,0.19564874143822242,0.0308434000963017,-0.45761557486828547,0.19214508482442738,-0.0915230489803601,0.018664035501724855,-0.08536709208609808,0.10062188457041443,-0.20717098554920435,-0.015524283652451102,-0.04275447546075935,-0.17608963524142826,0.009888664672102136,0.0016716320096199285,0.00226607806120451,0.019402050048741026,0.0017060413468844987,-1.824878275561276e-14,1.3099429439371915e-14,1.0490941569613077e-15,7.768332208312825e-15,-8.605655892293127e-15,3.828702158001143e-15,1.262619243637871e-14,1.9755575859677173e-14,1.646920726229347e-14,-3.08488294730814e-14,-1.200210064985956e-14
394,0.042826760518122356,-5.33076079621701,-3.80279887374254,-1.468912039855798,0.1601502820522653,-2.8671153578707886,-1.9806907893363914,-0.961222789553214,-0.09953062680505902,0.7488945574353143,1.2506459280510667,-0.7087905854277488,1.0846190562238731,0.09067968122434801,0.24180414056049243,0.3593426473614936,1.098907669206776,-0.8613292640712438,0.38034124277024134,0.6122626784693258,-0.5513589610800655,0.13689100353970546,0.2334360148928044,-0.08779771018596388,-0.12960128881972746,-0.37715839949738444,0.624612975136019,-0.3608702115282622,0.41041298395353343,0.05163822590595874,0.02711648275002642,-0.2795366964650577,0.6542007030909498,0.3261873819030939,0.25189076077175304,0.23264642191157034,-0.07088741536119526,0.132673945880541,-0.32481206730339274,-0.13760072261994544,-0.09741362101480486,0.1591735735936855,0.04580496583837411,0.05816455722129137,-0.051742009783654515,0.010714303284029973,-0.007668518532685759,0.012584539673698995,0.0034739240250295546,-9.663606733233265e-15,-4.3102469332340835e-15,3.0104852405263724e-15,9.46507208124004e-15,-7.277088020826105e-15,1.3428479817703986e-15,7.810062466359345e-15,1.344234844699133e-14,1.9225242727817178e-14,-1.726681410873853e-14,-1.302113361768688e-14
395,-2.4817454130924523,1.12534915692283,-6.283822749100273,-0.6175688439689467,2.06178831675617,-5.022688337556116,0.7843014497245735,-0.5580058612530631,1.4476084409688885,-0.38588535242326755,0.6587490562160336,0.6503433888495487,-1.6434145378894385,-0.06492372016436834,0.011682701856921449,1.2210425480881058,-0.413023044557709,0.9153583365120423,-0.08191671878284001,1.7387735239707371,-0.9236621081189282,0.6048743796148793,0.4119438977962795,-0.11056488150575777,0.42597575414748634,-0.14523735185233078,-0.833647879042171,0.3810665154763977,0.06410632039589369,0.7795643658686512,0.13168726093477304,0.4362408764163552,0.06858338068286778,0.3518755241722928,-0.1925999258720963,0.2920615155271721,-0.012056008416711972,-0.17277187681545764,-0.03345138789308038,-0.036526878021573304,-0.31859147069813487,-0.04476990604770662,0.06451727943208581,-0.19632848712091028,0.02624852538592926,0.02227821126950888,-0.02041288949532807,0.006827424957533883,0.006792112299928238,-5.9495947835342085e-15,3.988695844136954e-15,1.440578741222462e-15,6.6814520072468346e-15,-1.173487840820222e-14,-5.419806454262098e-16,1.9653156661604193e-14,2.0655180075687555e-16,1.4929728294269665e-14,-1.1694408071938784e-14,-6.359619878114186e-15
396,2.111933060909395,-3.2337376416353516,-4.743574405704108,-0.670570306190025,-0.6786779774723459,-3.357346924909738,-1.4073054594451715,-1.2906587190163425,0.1860702974108263,0.9133822987064655,0.47342600177892485,-0.5235772498393008,1.089008196254785,-0.07465428360581727,0.783960530458747,0.17700438245100478,-0.03872104824353261,0.16641185691805763,0.014668893448665767,1.4368321909427677,-0.6025179829728062,0.2749452901327943,0.18217723972581326,-0.08242848332923186,0.4609219284423858,-0.16747089506583085,-0.18643919388965025,-0.10330005044587384,-0.23558369892793415,-0.07587697963986997,-0.14459125870226142,0.4390464115143939,-0.18306647690180947,0.27560531233919777,0.011071039335926021,-0.3148443153874589,0.07340381002243358,-0.032165518109236575,-0.12422056086631397,0.005988260088680776,-0.14748825561321963,-0.007367803214787653,0.006671567877362209,-0.2390627397765613,0.030626532985999665,0.047594562305823186,0.08499253218246053,-0.054860712770749845,-0.4185628002855232,2.207959371053219e-13,1.5874253151950524e-13,8.894023677815477e-14,-3.707409785490957e-13,5.446032400665583e-13,2.2473177152101073e-13,-5.306181861606858e-13,5.26557564146036e-13,-1.4821176153158859e-13,1.9640158075597646e-13,3.697943349734375e-13
397,-0.6313874520866343,-6.224973974471893,-3.666217428948295,-0.5661732540359415,1.0996906073226946,-2.9381546094205033,-0.7434993030639094,-1.7110490420601772,0.902213479276157,0.8567856774312528,0.2744720741942946,-0.7455083768400859,0.35641025182852365,0.47417703624403545,0.05281488827754864,0.2140236710820478,0.31967713524064684,0.34895620216881157,0.04300466701431211,-0.3672711219015505,-0.016088880377958213,0.16691987944285916,-1.0517873829693365,0.32378925519400176,-0.09778324260075452,0.11961061823367261,-0.22010682091867637,-0.7230069589934685,-0.11951132336115512,-0.09366305398382575,0.3736341611160051,-0.7146303142286801,-0.04970441872465418,0.15645332940403509,-0.02463831031115388,0.3770414571283403,-0.18478575805166111,0.10804498482388591,0.5201209227429608,-0.1853569671792251,-0.09690352963971313,-0.1311518999584399,0.01781675241284747,-0.0749391654630724,-0.019767243107675418,0.02718777860655749,-0.07741507409039508,0.014506424178136251,-0.0014538842111720862,-2.0771381173556644e-14,4.227669381722196e-15,7.982424809681089e-15,-6.278143460540369e-16,-4.079104650422962e-15,-3.287331232668509e-15,-7.103349857611909e-16,2.01782985462289e-14,1.2060829768702671e-14,-1.5790882785333116e-14,1.0044343003766044e-15
398,-4.609413807339141,-0.013970422708934185,-6.098605321275888,1.4684685453701354,2.158691246425578,-4.659641023011714,0.40109295420455054,-0.5975517948469614,0.7777069617927032,0.971090678892639,0.24135539958403862,0.9747541483101786,-0.35627560846164497,0.9033708063969585,0.4047811047876338,0.5057240983323115,-0.13433333363757302,-0.30912185572914574,-0.0703090291193589,0.6506543234714358,-0.7574876225735089,0.19062329170257525,0.4841733164398652,0.029345040077376438,0.4506621676514581,-0.12238286788705412,-0.37063583114142606,0.6396552319769787,0.29845074865562154,1.0106791121950853,0.0030524700649424592,-0.4570564297128681,0.018768898235754033,-0.37213394058369426,0.3931632688291384,-0.037425366301565254,0.14404195050071408,0.13076619785529364,-0.3831619127173023,-0.2173587148852993,0.20707512880495293,0.0044007495044215625,0.2663013292563739,-0.07032182501891733,0.010935577550553487,-0.014519568682856738,0.06639717778338622,-0.06215874732911201,-0.41111431290002,2.2361280921376524e-13,1.4356742651485905e-13,8.922637320959058e-14,-3.69028938623629e-13,5.383536933875151e-13,2.2043382569720381e-13,-5.364843900064221e-13,5.05750421938086e-13,-1.4874445400232006e-13,2.0542406536306617e-13,3.693621310202111e-13
399,-5.1289005679791,-2.3019872520339177,-3.9999040358104225,1.4882832129946688,1.2981041227228045,-0.9766590296669339,-0.007694951265498006,0.19869019491729212,-3.5269150534273277,-0.8494476892194737,3.176346300588541,1.2816274424200946,1.5062254322383415,0.8005028738963899,0.4001751418711439,0.5876446525177778,0.12993336013909318,-0.20869373543640843,1.8424949028325324,0.9852633163192398,-1.1682448762352036,-0.0721071012140687,0.5810150091595926,-0.2869384011464443,1.339112649976374,-0.46679621783328834,-0.11664392692386939,-0.25071265453164404,0.4324303386437542,-0.052973268415926165,0.11765403710215165,-0.03900084533784177,0.45562164043591524,0.3547479622172681,0.136639887503541,-0.15651445312703108,-0.5005071106126702,-0.410053764008718,0.09027372906799279,-0.19478204782108519,-0.018127230618360263,0.20722248863513812,0.01583288404359826,0.058082504824873905,0.0482828576840994,-0.023329059508623406,0.10949093247884914,0.01414779657900196,0.006202233924595581,-8.917055621558199e-15,1.856795016742368e-14,4.983702578363717e-15,6.2355899024127485e-15,-1.0967153338625228e-15,1.2934270122442043e-14,1.0589408961871856e-14,7.110838034250602e-15,6.668422619245925e-15,-3.194524652478411e-14,3.025334318450191e-15
400,-3.0729381483915086,-1.5332461300282914,-4.025333658141236,-1.1262601938514436,0.2081814887531941,-0.6622996041345339,-1.9420519573935175,-0.930224223558058,-0.18235039443496928,0.46939921653389394,1.2577714197934418,0.13113517332340863,-0.40301156956117484,-1.1435731073602429,-0.04915291753235897,0.18581917637589118,0.48223262197386935,-1.3054463307550608,0.4762798458117774,-0.8834663063336871,0.3784676060663385,0.6701414024258264,0.1510210322725581,-0.2079700314567064,-0.2973984730828627,-0.03199505009908708,0.3908460130978192,-0.6975106251088222,-0.2475688921642026,0.32233127839291537,-0.051876990921203625,0.08882104124097545,0.4677220131349048,0.19510903625659465,-0.24380300995331694,0.10381985085715942,0.13343340858988,-0.33803509427363404,0.1002369309682411,-0.12789314342800986,-0.25163721683759727,-0.08507696674955843,-0.03483672969393156,0.07627176704942117,-0.0683597333889182,-0.003510025661732684,-0.010761185968965485,-0.010052752756332545,0.0013174887263008826,1.8307898550403084e-14,-4.159413452606453e-15,-2.582655453844182e-15,2.630277072248927e-15,4.5674253062920676e-15,-5.691205002342339e-15,-8.28136571380873e-16,-2.1079038025393805e-14,5.5883154422301935e-15,1.190534115610287e-14,2.189454617204769e-17
401,-8.173196677193362,-2.2648012374714055,-3.126657693037732,3.7549257174072173,-1.054017564889115,1.2923272708653322,-1.1144290371388317,2.5216968050948467,0.912957297328471,-0.42006538425132783,0.09398070171479646,-0.14666543516303598,0.9923204852493748,0.9033414239255018,1.5419307458988127,0.39953279267128616,-1.6915407461192884,0.21633914558471465,0.7679868646779503,-0.7646731807737355,-0.788096599987953,-0.17537123754417047,-0.23660288296416976,0.5063024266988394,0.47708603323256604,-0.4421077250043814,-0.8073717694673016,0.7307055011903576,1.3832554779708974,-0.07240417770158257,0.46260043338857465,-0.5522889721392172,0.11978290733554964,0.12789375358308308,-0.3493212913383555,-0.37827110127737973,0.4172056747901978,-0.1633187039190115,0.07718467373614772,-0.17805832225641074,0.08301692899217644,-0.1905278175662374,0.17823159524290275,0.03157605848662281,0.022465126949868044,-0.006790335083276392,0.001337584637779071,-0.0005496948129535694,0.004358740654558523,-1.6206002756269946e-16,-1.1510786511617618e-15,-1.0635491100155763e-15,5.535333050182702e-15,-4.52452090401741e-15,3.679673150401813e-15,-1.0077113626017233e-15,-8.318368705920704e-15,2.096558056914683e-14,-6.071409252080081e-15,3.1628970628865473e-15
