Model,Date,HomeTeam,AwayTeam,Gameweek,BetPlaced,ModelPredictedOutcome,ModelPredictedEncoded,ActualResult,EloTierHome,EloTierAway,BetOn,BetOnEncoded,p,q,b,Odds,KellyFraction,HalfKellyFraction,KellyStake,HalfKellyStake,KellyProfitLoss,HalfKellyProfitLoss,IntelligentMultiplier,IntelligentKellyFraction,IntelligentHalfKellyFraction,IntelligentKellyStake,IntelligentHalfKellyStake,IntelligentKellyProfitLoss,IntelligentHalfKellyProfitLoss,FlatPredictionStake,FlatPredictionProfitLoss,KellyBalanceBefore,KellyBalanceAfter,HalfKellyBalanceBefore,HalfKellyBalanceAfter,IntelligentKellyBalanceBefore,IntelligentKellyBalanceAfter,IntelligentHalfKellyBalanceBefore,IntelligentHalfKellyBalanceAfter,FlatPredictionBalanceBefore,FlatPredictionBalanceAfter,KellyDropFromPeak,HalfKellyDropFromPeak,IntelligentKellyDropFromPeak,IntelligentHalfKellyDropFromPeak,FlatPredictionDropFromPeak
random_forest,12/09/2020,Crystal Palace,Southampton,1,False,Away,-1,1,4,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,379.0,0.0,0.0,0.0,0.0,0.002631578947368421
random_forest,12/09/2020,Fulham,Arsenal,1,False,Away,-1,-1,4,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,379.0,379.53,0.0,0.0,0.0,0.0,0.0012368421052632297
random_forest,12/09/2020,Liverpool,Leeds,1,False,Home,1,1,1,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,379.53,379.80999999999995,0.0,0.0,0.0,0.0,0.0005000000000001436
random_forest,12/09/2020,West Ham,Newcastle,1,False,Draw,0,-1,4,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,379.80999999999995,378.80999999999995,0.0,0.0,0.0,0.0,0.0031315789473685646
random_forest,13/09/2020,Tottenham,Everton,1,True,Draw,0,-1,2,3,Draw,0,0.4582349181629266,0.5417650818370734,2.6,3.6,0.24986373284097532,0.12493186642048766,10.0,10.0,-10.0,-10.0,0.3333333333333333,0.08328791094699177,0.041643955473495885,10.0,10.0,-10.0,-10.0,1.0,-1.0,380.0,370.0,380.0,370.0,380.0,370.0,380.0,370.0,378.80999999999995,377.80999999999995,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0057631578947369855
random_forest,13/09/2020,West Brom,Leicester,1,False,Away,-1,-1,4,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.80999999999995,378.75999999999993,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0032631578947370154
random_forest,14/09/2020,Brighton,Chelsea,1,False,Away,-1,-1,4,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6100000000000001,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,378.75999999999993,379.36999999999995,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0016578947368422429
random_forest,14/09/2020,Sheffield United,Wolves,1,False,Draw,0,-1,4,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,379.36999999999995,378.36999999999995,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.004289473684210664
random_forest,19/09/2020,Arsenal,West Ham,1,False,Home,1,1,2,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,378.36999999999995,378.8999999999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0028947368421054728
random_forest,19/09/2020,Everton,West Brom,1,False,Home,1,1,3,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,378.8999999999999,379.3999999999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.001578947368421262
