Rank,Club,Country,Level,Elo,From,To
None,Peterboro,ENG,2,1344.99584961,2022-03-09,2022-03-09
None,Peterboro,ENG,2,1345.28039551,2022-03-10,2022-03-10
None,Peterboro,ENG,2,1346.17895508,2022-03-11,2022-03-12
None,Peterboro,ENG,2,1349.15637207,2022-03-13,2022-03-15
None,Peterboro,ENG,2,1345.09216309,2022-03-16,2022-03-16
None,Peterboro,ENG,2,1340.59338379,2022-03-17,2022-03-17
None,Peterboro,ENG,2,1345.52453613,2022-03-18,2022-03-20
None,Peterboro,ENG,2,1364.37939453,2022-03-21,2022-04-02
None,Peterboro,ENG,2,1354.98925781,2022-04-03,2022-04-05
None,Peterboro,ENG,2,1360.45300293,2022-04-06,2022-04-06
None,Peterboro,ENG,2,1357.1138916,2022-04-07,2022-04-07
None,Peterboro,ENG,2,1355.54455566,2022-04-08,2022-04-09
None,Peterboro,ENG,2,1358.31420898,2022-04-10,2022-04-12
None,Peterboro,ENG,2,1358.83007812,2022-04-13,2022-04-13
None,Peterboro,ENG,2,1359.83972168,2022-04-14,2022-04-14
None,Peterboro,ENG,2,1367.765625,2022-04-15,2022-04-15
None,Peterboro,ENG,2,1379.07434082,2022-04-16,2022-04-18
None,Peterboro,ENG,2,1394.15234375,2022-04-19,2022-04-23
None,Peterboro,ENG,2,1390.07751465,2022-04-24,2022-04-26
None,Peterboro,ENG,2,1390.93383789,2022-04-27,2022-04-27
None,Peterboro,ENG,2,1391.68908691,2022-04-28,2022-04-28
None,Peterboro,ENG,2,1388.33374023,2022-04-29,2022-04-30
None,Peterboro,ENG,2,1382.09924316,2022-05-01,2022-05-03
None,Peterboro,ENG,2,1382.70288086,2022-05-04,2022-05-04
None,Peterboro,ENG,2,1377.9161377,2022-05-05,2022-05-05
None,Peterboro,ENG,2,1372.13452148,2022-05-06,2022-05-07
None,Peterboro,ENG,2,1394.08874512,2022-05-08,2022-05-28
None,Peterboro,ENG,2,1391.02941895,2022-05-29,2022-07-01


