Rank,Club,Country,Level,Elo,From,To
None,Nott'm Forest,ENG,2,1391.553955,11/04/1948,11/04/1948
None,Nott'm Forest,ENG,2,1414.553955,12/04/1948,12/04/1948
None,Nott'm Forest,ENG,2,1434.547485,13/04/1948,17/04/1948
None,Nott'm Forest,ENG,2,1437.55896,18/04/1948,24/04/1948
None,Nott'm Forest,ENG,2,1434.32312,25/04/1948,01/05/1948
None,Nott'm Forest,ENG,2,1428.572754,02/05/1948,17/05/1948
None,Nott'm Forest,ENG,2,1455.572754,18/05/1948,21/08/1948
None,Nott'm Forest,ENG,2,1446.588379,22/08/1948,24/08/1948
None,Nott'm Forest,ENG,2,1457.755127,25/08/1948,28/08/1948
None,Nott'm Forest,ENG,2,1446.698975,29/08/1948,01/09/1948
None,Nott'm Forest,ENG,2,1445.993652,02/09/1948,04/09/1948
None,Nott'm Forest,ENG,2,1450.944946,05/09/1948,08/09/1948
None,Nott'm Forest,ENG,2,1439.797729,09/09/1948,11/09/1948
None,Nott'm Forest,ENG,2,1436.689209,12/09/1948,15/09/1948
None,Nott'm Forest,ENG,2,1427.547607,16/09/1948,18/09/1948
None,Nott'm Forest,ENG,2,1425.973511,19/09/1948,25/09/1948
None,Nott'm Forest,ENG,2,1419.325684,26/09/1948,02/10/1948
None,Nott'm Forest,ENG,2,1423.963501,03/10/1948,09/10/1948
None,Nott'm Forest,ENG,2,1414.630615,10/10/1948,10/10/1948
None,Nott'm Forest,ENG,2,1427.630615,11/10/1948,16/10/1948
None,Nott'm Forest,ENG,2,1440.316162,17/10/1948,23/10/1948
None,Nott'm Forest,ENG,2,1432.467651,24/10/1948,30/10/1948
None,Nott'm Forest,ENG,2,1443.181763,31/10/1948,06/11/1948
None,Nott'm Forest,ENG,2,1441.468628,07/11/1948,11/11/1948
None,Nott'm Forest,ENG,2,1445.468628,12/11/1948,13/11/1948
None,Nott'm Forest,ENG,2,1438.608521,14/11/1948,20/11/1948
None,Nott'm Forest,ENG,2,1429.716919,21/11/1948,04/12/1948
None,Nott'm Forest,ENG,2,1445.372803,05/12/1948,11/12/1948
None,Nott'm Forest,ENG,2,1449.000488,12/12/1948,18/12/1948
None,Nott'm Forest,ENG,2,1445.911865,19/12/1948,25/12/1948
None,Nott'm Forest,ENG,2,1454.807617,26/12/1948,27/12/1948
None,Nott'm Forest,ENG,2,1451.918457,28/12/1948,01/01/1949
None,Nott'm Forest,ENG,2,1438.907471,02/01/1949,22/01/1949
None,Nott'm Forest,ENG,2,1446.77771,23/01/1949,29/01/1949
None,Nott'm Forest,ENG,2,1441.856079,30/01/1949,05/02/1949
None,Nott'm Forest,ENG,2,1437.466064,06/02/1949,12/02/1949
None,Nott'm Forest,ENG,2,1434.357056,13/02/1949,19/02/1949
None,Nott'm Forest,ENG,2,1430.011597,20/02/1949,26/02/1949
None,Nott'm Forest,ENG,2,1426.335205,27/02/1949,05/03/1949
None,Nott'm Forest,ENG,2,1422.72644,06/03/1949,12/03/1949
None,Nott'm Forest,ENG,2,1418.201782,13/03/1949,19/03/1949
None,Nott'm Forest,ENG,2,1415.084473,20/03/1949,26/03/1949
None,Nott'm Forest,ENG,2,1426.879272,27/03/1949,02/04/1949
None,Nott'm Forest,ENG,2,1422.579468,03/04/1949,09/04/1949
None,Nott'm Forest,ENG,2,1428.01001,10/04/1949,10/04/1949
None,Nott'm Forest,ENG,2,1375.01001,11/04/1949,15/04/1949
None,Nott'm Forest,ENG,2,1383.461182,16/04/1949,16/04/1949
None,Nott'm Forest,ENG,2,1378.483398,17/04/1949,18/04/1949
None,Nott'm Forest,ENG,2,1389.832031,19/04/1949,23/04/1949
None,Nott'm Forest,ENG,2,1389.076172,24/04/1949,30/04/1949
None,Nott'm Forest,ENG,2,1417.371094,01/05/1949,07/05/1949
None,Nott'm Forest,ENG,2,1421.790894,08/05/1949,14/05/1949
None,Nott'm Forest,ENG,2,1410.790894,15/05/1949,20/05/1949
None,Nott'm Forest,ENG,2,1416.790894,21/05/1949,25/05/1949
None,Nott'm Forest,ENG,2,1424.790894,26/05/1949,02/07/1949
None,Nott'm Forest,ENG,2,1318.441162,01/07/1951,18/08/1951
None,Nott'm Forest,ENG,2,1328.579346,19/08/1951,22/08/1951
None,Nott'm Forest,ENG,2,1341.665405,23/08/1951,25/08/1951
None,Nott'm Forest,ENG,2,1333.790405,26/08/1951,29/08/1951
None,Nott'm Forest,ENG,2,1327.041382,30/08/1951,01/09/1951
None,Nott'm Forest,ENG,2,1346.036865,02/09/1951,05/09/1951
None,Nott'm Forest,ENG,2,1343.536255,06/09/1951,08/09/1951
None,Nott'm Forest,ENG,2,1342.91687,09/09/1951,12/09/1951
None,Nott'm Forest,ENG,2,1355.590576,13/09/1951,15/09/1951
None,Nott'm Forest,ENG,2,1359.300659,16/09/1951,22/09/1951
None,Nott'm Forest,ENG,2,1364.420044,23/09/1951,29/09/1951
None,Nott'm Forest,ENG,2,1361.599121,30/09/1951,06/10/1951
None,Nott'm Forest,ENG,2,1362.071411,07/10/1951,13/10/1951
None,Nott'm Forest,ENG,2,1354.658081,14/10/1951,20/10/1951
None,Nott'm Forest,ENG,2,1352.33313,21/10/1951,21/10/1951
None,Nott'm Forest,ENG,2,1344.33313,22/10/1951,27/10/1951
None,Nott'm Forest,ENG,2,1347.06604,28/10/1951,03/11/1951
None,Nott'm Forest,ENG,2,1344.139648,04/11/1951,10/11/1951
None,Nott'm Forest,ENG,2,1367.212769,11/11/1951,17/11/1951
None,Nott'm Forest,ENG,2,1367.137207,18/11/1951,24/11/1951
None,Nott'm Forest,ENG,2,1383.160767,25/11/1951,01/12/1951
None,Nott'm Forest,ENG,2,1382.263794,02/12/1951,08/12/1951
None,Nott'm Forest,ENG,2,1375.314209,09/12/1951,15/12/1951
None,Nott'm Forest,ENG,2,1383.020874,16/12/1951,22/12/1951
None,Nott'm Forest,ENG,2,1375.548096,23/12/1951,25/12/1951
None,Nott'm Forest,ENG,2,1381.164185,26/12/1951,26/12/1951
None,Nott'm Forest,ENG,2,1389.208984,27/12/1951,29/12/1951
None,Nott'm Forest,ENG,2,1380.715698,30/12/1951,05/01/1952
None,Nott'm Forest,ENG,2,1374.356201,06/01/1952,19/01/1952
None,Nott'm Forest,ENG,2,1379.314697,20/01/1952,26/01/1952
None,Nott'm Forest,ENG,2,1387.878662,27/01/1952,09/02/1952
None,Nott'm Forest,ENG,2,1396.452148,10/02/1952,16/02/1952
None,Nott'm Forest,ENG,2,1397.830078,17/02/1952,01/03/1952
None,Nott'm Forest,ENG,2,1401.190674,02/03/1952,08/03/1952
None,Nott'm Forest,ENG,2,1410.16333,09/03/1952,15/03/1952
None,Nott'm Forest,ENG,2,1415.519775,16/03/1952,22/03/1952
None,Nott'm Forest,ENG,2,1406.221436,23/03/1952,29/03/1952
None,Nott'm Forest,ENG,2,1392.471069,30/03/1952,05/04/1952
None,Nott'm Forest,ENG,2,1394.114014,06/04/1952,06/04/1952
