Model,Date,HomeTeam,AwayTeam,Gameweek,BetPlaced,ModelPredictedOutcome,ModelPredictedEncoded,ActualResult,EloTierHome,EloTierAway,BetOn,BetOnEncoded,p,q,b,Odds,KellyFraction,HalfKellyFraction,KellyStake,HalfKellyStake,KellyProfitLoss,HalfKellyProfitLoss,IntelligentMultiplier,IntelligentKellyFraction,IntelligentHalfKellyFraction,IntelligentKellyStake,IntelligentHalfKellyStake,IntelligentKellyProfitLoss,IntelligentHalfKellyProfitLoss,FlatPredictionStake,FlatPredictionProfitLoss,KellyBalanceBefore,KellyBalanceAfter,HalfKellyBalanceBefore,HalfKellyBalanceAfter,IntelligentKellyBalanceBefore,IntelligentKellyBalanceAfter,IntelligentHalfKellyBalanceBefore,IntelligentHalfKellyBalanceAfter,FlatPredictionBalanceBefore,FlatPredictionBalanceAfter,KellyDropFromPeak,HalfKellyDropFromPeak,IntelligentKellyDropFromPeak,IntelligentHalfKellyDropFromPeak,FlatPredictionDropFromPeak
xgboost,14/02/2021,Arsenal,Leeds,23,False,Home,1,1,3,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9348206620503848,0.7759011495018194,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,374.98823469581674,374.98823469581674,365.39854551448497,366.17444666398677,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.1989805243534998,0.03638303509477166
xgboost,14/02/2021,Everton,Fulham,24,True,Draw,0,-1,3,4,Draw,0,0.51199865,0.48800135,2.6,3.6,0.32430582307692307,0.16215291153846154,0.0,0.0,-0.0,-0.0,0.2714285714285714,0.08802586626373625,0.044012933131868125,0.0,1.1985306419799198,-0.0,-1.1985306419799198,1.272032812656662,-1.272032812656662,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,374.98823469581674,373.78970405383683,366.17444666398677,364.9024138513301,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.0397304898649208
xgboost,14/02/2021,Southampton,Wolves,24,False,Draw,0,-1,3,3,Draw,0,0.446203,0.553797,2.2,3.2,0.19447709090909093,0.09723854545454547,0.0,0.0,-0.0,-0.0,0.22807017543859648,0.044354424242424244,0.022177212121212122,0.0,0.0,-0.0,-0.0,1.272032812656662,-1.272032812656662,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,364.9024138513301,363.6303810386734,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.04307794463506995
xgboost,14/02/2021,West Brom,Man United,24,False,Away,-1,0,4,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.272032812656662,-1.272032812656662,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,363.6303810386734,362.35834822601674,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.046425399405219094
xgboost,15/02/2021,Chelsea,Newcastle,24,False,Home,1,1,2,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.272032812656662,0.2798472187844656,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,362.35834822601674,362.6381954448012,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.04568895935578625
xgboost,15/02/2021,West Ham,Sheffield United,24,False,Home,1,1,3,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.272032812656662,0.8395416563533968,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,362.6381954448012,363.4777371011546,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.043479639207487854
xgboost,17/02/2021,Burnley,Fulham,24,False,Draw,0,0,3,4,Draw,0,0.4433383,0.5566617,2.2,3.2,0.19031025454545458,0.09515512727272729,0.0,0.0,0.0,0.0,0.2638888888888889,0.050220761616161624,0.025110380808080812,0.0,0.0,0.0,0.0,1.272032812656662,2.7984721878446566,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,363.4777371011546,366.27620928899927,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.03611523871315982
xgboost,17/02/2021,Everton,Man City,24,False,Away,-1,-1,3,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.272032812656662,0.41977082817669853,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,366.27620928899927,366.69598011717596,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.03501057863901062
xgboost,19/02/2021,Wolves,Leeds,24,False,Draw,0,1,3,3,Draw,0,0.47896543,0.52103457,2.3,3.3,0.2524286604347826,0.1262143302173913,0.0,0.0,-0.0,-0.0,0.22413793103448276,0.05657883768365818,0.02828941884182909,0.0,0.0,-0.0,-0.0,1.272032812656662,-1.272032812656662,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,366.69598011717596,365.4239473045193,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.03835803340915977
xgboost,20/02/2021,Burnley,West Brom,24,False,Draw,0,0,3,4,Draw,0,0.4596369,0.5403631,2.3,3.3,0.22469642173913043,0.11234821086956522,0.0,0.0,0.0,0.0,0.273972602739726,0.061560663490172716,0.030780331745086358,0.0,0.0,0.0,0.0,1.272032812656662,2.9256754691103226,362.1898356147756,362.1898356147756,383.7519566859706,383.7519566859706,355.12132817788114,355.12132817788114,373.78970405383683,373.78970405383683,365.4239473045193,368.3496227736296,0.31884007136503495,0.2416006991604096,0.24055994918880438,0.2015407283747374,0.030658887437816792
