Model,Strategy,InitialBankroll,FinalBalance,Profit,ProfitLossPercent
random_forest,Flat Prediction,1520.0,1416.4003787560569,-103.59962124394315,-6.815764555522576
random_forest,Flat Prediction,1900.0,1770.5004734450706,-129.4995265549294,-6.815764555522599
random_forest,Flat Prediction,2280.0,2124.600568134088,-155.399431865912,-6.815764555522456
random_forest,Flat Prediction,2660.0,2478.7006628231084,-181.29933717689164,-6.815764555522243
random_forest,Flat Prediction,3040.0,2832.8007575121137,-207.1992424878863,-6.815764555522576
random_forest,Flat Prediction,3420.0,3186.9008522011286,-233.0991477988714,-6.815764555522555
random_forest,Flat Prediction,3800.0,3541.000946890141,-258.9990531098588,-6.815764555522599
random_forest,Half-Kelly,380.0,464.2769501436393,84.27695014363928,22.17814477464192
random_forest,Half-Kelly,760.0,928.5539002872786,168.55390028727857,22.17814477464192
random_forest,Half-Kelly,1140.0,1392.8308504309175,252.8308504309175,22.178144774641886
random_forest,Half-Kelly,1520.0,1857.1078005745571,337.10780057455713,22.17814477464192
random_forest,Half-Kelly,1900.0,2321.384750718196,421.38475071819585,22.178144774641886
random_forest,Half-Kelly,2280.0,2785.661700861835,505.661700861835,22.178144774641886
random_forest,Half-Kelly,2660.0,3249.9386510054746,589.9386510054746,22.178144774641904
random_forest,Half-Kelly,3040.0,3714.2156011491143,674.2156011491143,22.17814477464192
random_forest,Half-Kelly,3420.0,4178.492551292752,758.4925512927521,22.178144774641872
random_forest,Half-Kelly,3800.0,4642.769501436392,842.7695014363917,22.178144774641886
random_forest,Intelligent Half-Kelly,380.0,538.5895215107395,158.58952151073947,41.73408460808933
random_forest,Intelligent Half-Kelly,760.0,1077.179043021479,317.17904302147895,41.73408460808933
random_forest,Intelligent Half-Kelly,1140.0,1615.768564532217,475.76856453221694,41.734084608089205
random_forest,Intelligent Half-Kelly,1520.0,2154.358086042958,634.3580860429579,41.73408460808933
random_forest,Intelligent Half-Kelly,1900.0,2692.947607553693,792.9476075536932,41.73408460808911
random_forest,Intelligent Half-Kelly,2280.0,3231.537129064434,951.5371290644339,41.734084608089205
random_forest,Intelligent Half-Kelly,2660.0,3770.1266505751696,1110.1266505751696,41.734084608089084
random_forest,Intelligent Half-Kelly,3040.0,4308.716172085916,1268.7161720859158,41.73408460808933
random_forest,Intelligent Half-Kelly,3420.0,4847.305693596647,1427.305693596647,41.73408460808909
random_forest,Intelligent Half-Kelly,3800.0,5385.895215107386,1585.8952151073863,41.73408460808911
random_forest,Intelligent Kelly,380.0,510.81404952999225,130.81404952999225,34.42474987631375
random_forest,Intelligent Kelly,760.0,1021.6280990599845,261.6280990599845,34.42474987631375
random_forest,Intelligent Kelly,1140.0,1532.442148589976,392.4421485899759,34.424749876313676
random_forest,Intelligent Kelly,1520.0,2043.256198119969,523.256198119969,34.42474987631375
random_forest,Intelligent Kelly,1900.0,2554.07024764996,654.07024764996,34.42474987631369
random_forest,Intelligent Kelly,2280.0,3064.884297179952,784.8842971799518,34.424749876313676
random_forest,Intelligent Kelly,2660.0,3575.698346709945,915.6983467099449,34.42474987631371
random_forest,Intelligent Kelly,3040.0,4086.512396239938,1046.512396239938,34.42474987631375
random_forest,Intelligent Kelly,3420.0,4597.326445769928,1177.326445769928,34.42474987631368
random_forest,Intelligent Kelly,3800.0,5108.14049529992,1308.14049529992,34.42474987631369
random_forest,Kelly,380.0,405.3133909492667,25.313390949266704,6.661418670859659
random_forest,Kelly,760.0,810.6267818985334,50.62678189853341,6.661418670859659
random_forest,Kelly,1140.0,1215.9401728478003,75.94017284780034,6.661418670859678
random_forest,Kelly,1520.0,1621.2535637970668,101.25356379706682,6.661418670859659
random_forest,Kelly,1900.0,2026.5669547463344,126.56695474633443,6.661418670859708
random_forest,Kelly,2280.0,2431.8803456956007,151.88034569560068,6.661418670859678
random_forest,Kelly,2660.0,2837.193736644868,177.19373664486784,6.661418670859693
random_forest,Kelly,3040.0,3242.5071275941336,202.50712759413364,6.661418670859659
random_forest,Kelly,3420.0,3647.820518543401,227.8205185434008,6.661418670859673
random_forest,Kelly,3800.0,4053.133909492669,253.13390949266886,6.661418670859708
xgboost,Flat Prediction,380.0,356.65567021758426,-23.34432978241574,-6.1432446795830895
xgboost,Flat Prediction,760.0,713.3113404351685,-46.68865956483148,-6.1432446795830895
xgboost,Flat Prediction,1140.0,1069.967010652754,-70.03298934724603,-6.143244679582985
xgboost,Flat Prediction,1520.0,1426.622680870337,-93.37731912966296,-6.1432446795830895
xgboost,Flat Prediction,1900.0,1783.278351087921,-116.72164891207899,-6.143244679583105
xgboost,Flat Prediction,2280.0,2139.934021305508,-140.06597869449206,-6.143244679582985
