Model,Strategy,InitialBankroll,FinalBalance,Profit,ProfitLossPercent
logistic_regression,Kelly,1140.0,1590.5002057266925,450.50020572669246,39.517561905850215
logistic_regression,Kelly,1520.0,2120.6669409689243,600.6669409689243,39.517561905850286
logistic_regression,Kelly,1900.0,2650.8336762111544,750.8336762111544,39.51756190585023
logistic_regression,Kelly,2280.0,3181.000411453385,901.0004114533849,39.517561905850215
logistic_regression,Kelly,2660.0,3711.1671466956163,1051.1671466956163,39.51756190585024
logistic_regression,Kelly,3040.0,4241.333881937849,1201.3338819378487,39.517561905850286
logistic_regression,Kelly,3420.0,4771.500617180079,1351.5006171800787,39.51756190585026
logistic_regression,Kelly,3800.0,5301.667352422309,1501.6673524223088,39.51756190585023
random_forest,Flat Prediction,380.0,389.83540308231,9.835403082309995,2.588263969028946
random_forest,Flat Prediction,760.0,779.67080616462,19.67080616461999,2.588263969028946
random_forest,Flat Prediction,1140.0,1169.5062092469334,29.506209246933395,2.5882639690292453
random_forest,Flat Prediction,1520.0,1559.34161232924,39.34161232923998,2.588263969028946
random_forest,Flat Prediction,1900.0,1949.1770154115493,49.17701541154929,2.58826396902891
random_forest,Flat Prediction,2280.0,2339.012418493867,59.01241849386679,2.5882639690292453
random_forest,Flat Prediction,2660.0,2728.847821576173,68.84782157617292,2.588263969029057
random_forest,Flat Prediction,3040.0,3118.68322465848,78.68322465847996,2.588263969028946
random_forest,Flat Prediction,3420.0,3508.518627740786,88.51862774078609,2.5882639690288327
random_forest,Flat Prediction,3800.0,3898.3540308230986,98.35403082309858,2.58826396902891
random_forest,Half-Kelly,380.0,407.33491056172056,27.334910561720562,7.193397516242253
random_forest,Half-Kelly,760.0,814.6698211234411,54.669821123441125,7.193397516242253
random_forest,Half-Kelly,1140.0,1222.0047316851612,82.00473168516123,7.193397516242213
random_forest,Half-Kelly,1520.0,1629.3396422468822,109.33964224688225,7.193397516242253
random_forest,Half-Kelly,1900.0,2036.6745528086021,136.67455280860213,7.193397516242217
random_forest,Half-Kelly,2280.0,2444.0094633703225,164.00946337032246,7.193397516242213
random_forest,Half-Kelly,2660.0,2851.344373932043,191.3443739320428,7.19339751624221
random_forest,Half-Kelly,3040.0,3258.6792844937645,218.6792844937645,7.193397516242253
random_forest,Half-Kelly,3420.0,3666.0141950554844,246.01419505548438,7.193397516242234
random_forest,Half-Kelly,3800.0,4073.3491056172043,273.34910561720426,7.193397516242217
random_forest,Intelligent Half-Kelly,380.0,369.70577498554206,-10.294225014457936,-2.7090065827520884
random_forest,Intelligent Half-Kelly,760.0,739.4115499710841,-20.588450028915872,-2.7090065827520884
random_forest,Intelligent Half-Kelly,1140.0,1109.117324956625,-30.882675043375002,-2.709006582752193
random_forest,Intelligent Half-Kelly,1520.0,1478.8230999421683,-41.176900057831745,-2.7090065827520884
random_forest,Intelligent Half-Kelly,1900.0,1848.5288749277088,-51.471125072291215,-2.709006582752169
random_forest,Intelligent Half-Kelly,2280.0,2218.23464991325,-61.765350086750004,-2.709006582752193
random_forest,Intelligent Half-Kelly,2660.0,2587.9404248987917,-72.05957510120834,-2.709006582752193
random_forest,Intelligent Half-Kelly,3040.0,2957.6461998843365,-82.35380011566349,-2.7090065827520884
random_forest,Intelligent Half-Kelly,3420.0,3327.351974869877,-92.64802513012319,-2.70900658275214
random_forest,Intelligent Half-Kelly,3800.0,3697.0577498554176,-102.94225014458243,-2.709006582752169
random_forest,Intelligent Kelly,380.0,392.1097366176987,12.109736617698672,3.1867727941312296
random_forest,Intelligent Kelly,760.0,784.2194732353973,24.219473235397345,3.1867727941312296
random_forest,Intelligent Kelly,1140.0,1176.3292098530965,36.32920985309647,3.186772794131269
random_forest,Intelligent Kelly,1520.0,1568.4389464707947,48.43894647079469,3.1867727941312296
random_forest,Intelligent Kelly,1900.0,1960.548683088494,60.548683088494045,3.186772794131266
random_forest,Intelligent Kelly,2280.0,2352.658419706193,72.65841970619294,3.186772794131269
random_forest,Intelligent Kelly,2660.0,2744.76815632389,84.7681563238898,3.186772794131196
random_forest,Intelligent Kelly,3040.0,3136.8778929415894,96.87789294158938,3.1867727941312296
random_forest,Intelligent Kelly,3420.0,3528.9876295592876,108.9876295592876,3.1867727941312167
random_forest,Intelligent Kelly,3800.0,3921.097366176988,121.09736617698809,3.186772794131266
random_forest,Kelly,380.0,306.07038446936434,-73.92961553063566,-19.455161981746226
random_forest,Kelly,760.0,612.1407689387287,-147.85923106127132,-19.455161981746226
random_forest,Kelly,1140.0,918.2111534080932,-221.7888465919068,-19.455161981746212
random_forest,Kelly,1520.0,1224.2815378774574,-295.71846212254263,-19.455161981746226
random_forest,Kelly,1900.0,1530.3519223468215,-369.64807765317846,-19.455161981746237
random_forest,Kelly,2280.0,1836.4223068161864,-443.5776931838136,-19.455161981746212
random_forest,Kelly,2660.0,2142.4926912855494,-517.5073087144506,-19.455161981746265
random_forest,Kelly,3040.0,2448.5630757549147,-591.4369242450853,-19.455161981746226
random_forest,Kelly,3420.0,2754.6334602242796,-665.3665397757204,-19.455161981746212
random_forest,Kelly,3800.0,3060.703844693643,-739.2961553063569,-19.455161981746237
xgboost,Flat Prediction,380.0,389.36300433438817,9.363004334388165,2.4639485090495175
xgboost,Flat Prediction,760.0,778.7260086687763,18.72600866877633,2.4639485090495175
xgboost,Flat Prediction,1140.0,1168.0890130031662,28.0890130031662,2.4639485090496667
xgboost,Flat Prediction,1520.0,1557.4520173375527,37.45201733755266,2.4639485090495175
xgboost,Flat Prediction,1900.0,1946.8150216719487,46.81502167194867,2.46394850904993
xgboost,Flat Prediction,2280.0,2336.1780260063324,56.1780260063324,2.4639485090496667
xgboost,Flat Prediction,2660.0,2725.541030340716,65.54103034071613,2.463948509049479
xgboost,Flat Prediction,3040.0,3114.9040346751053,74.90403467510532,2.4639485090495175
xgboost,Flat Prediction,3420.0,3504.2670390095004,84.26703900950042,2.46394850904972
xgboost,Flat Prediction,3800.0,3893.6300433438973,93.63004334389734,2.46394850904993
xgboost,Half-Kelly,380.0,633.5402670214685,253.54026702146848,66.72112290038645
xgboost,Half-Kelly,760.0,1267.080534042937,507.08053404293696,66.72112290038645
xgboost,Half-Kelly,1140.0,1900.6208010644048,760.6208010644048,66.72112290038639
xgboost,Half-Kelly,1520.0,2534.161068085874,1014.1610680858739,66.72112290038645
xgboost,Half-Kelly,1900.0,3167.7013351073415,1267.7013351073415,66.7211229003864
xgboost,Half-Kelly,2280.0,3801.2416021288095,1521.2416021288095,66.72112290038639
xgboost,Half-Kelly,2660.0,4434.781869150278,1774.781869150278,66.72112290038639
xgboost,Half-Kelly,3040.0,5068.322136171748,2028.3221361717478,66.72112290038645
xgboost,Half-Kelly,3420.0,5701.862403193216,2281.862403193216,66.72112290038643
xgboost,Half-Kelly,3800.0,6335.402670214683,2535.402670214683,66.7211229003864
xgboost,Intelligent Half-Kelly,380.0,533.2609741469602,153.26097414696017,40.33183530183162
xgboost,Intelligent Half-Kelly,760.0,1066.5219482939203,306.52194829392033,40.33183530183162
xgboost,Intelligent Half-Kelly,1140.0,1599.7829224408804,459.7829224408804,40.33183530183162
xgboost,Intelligent Half-Kelly,1520.0,2133.0438965878407,613.0438965878407,40.33183530183162
xgboost,Intelligent Half-Kelly,1900.0,2666.3048707348016,766.3048707348016,40.33183530183167
xgboost,Intelligent Half-Kelly,2280.0,3199.5658448817608,919.5658448817608,40.33183530183162
xgboost,Intelligent Half-Kelly,2660.0,3732.8268190287226,1072.8268190287226,40.331835301831674
xgboost,Intelligent Half-Kelly,3040.0,4266.087793175681,1226.0877931756813,40.33183530183162
xgboost,Intelligent Half-Kelly,3420.0,4799.348767322641,1379.348767322641,40.3318353018316
xgboost,Intelligent Half-Kelly,3800.0,5332.609741469603,1532.6097414696033,40.33183530183167
xgboost,Intelligent Kelly,380.0,598.3423287058822,218.3423287058822,57.458507554179526
xgboost,Intelligent Kelly,760.0,1196.6846574117644,436.6846574117644,57.458507554179526
xgboost,Intelligent Kelly,1140.0,1795.0269861176469,655.0269861176469,57.45850755417955
xgboost,Intelligent Kelly,1520.0,2393.369314823529,873.3693148235288,57.458507554179526
xgboost,Intelligent Kelly,1900.0,2991.71164352941,1091.7116435294101,57.458507554179484
xgboost,Intelligent Kelly,2280.0,3590.0539722352937,1310.0539722352937,57.45850755417955
xgboost,Intelligent Kelly,2660.0,4188.396300941175,1528.3963009411746,57.45850755417949
xgboost,Intelligent Kelly,3040.0,4786.738629647058,1746.7386296470577,57.458507554179526
xgboost,Intelligent Kelly,3420.0,5385.080958352942,1965.0809583529417,57.45850755417958
xgboost,Intelligent Kelly,3800.0,5983.42328705882,2183.4232870588203,57.458507554179484
xgboost,Kelly,380.0,690.1216826512306,310.12168265123057,81.61096911874489
xgboost,Kelly,760.0,1380.2433653024611,620.2433653024611,81.61096911874489
xgboost,Kelly,1140.0,2070.3650479536923,930.3650479536923,81.61096911874493
xgboost,Kelly,1520.0,2760.4867306049223,1240.4867306049223,81.61096911874489
xgboost,Kelly,1900.0,3450.608413256153,1550.6084132561532,81.6109691187449
xgboost,Kelly,2280.0,4140.730095907385,1860.7300959073846,81.61096911874493
xgboost,Kelly,2660.0,4830.8517785586155,2170.8517785586155,81.61096911874495
xgboost,Kelly,3040.0,5520.973461209845,2480.9734612098446,81.61096911874489
xgboost,Kelly,3420.0,6211.0951438610755,2791.0951438610755,81.6109691187449
xgboost,Kelly,3800.0,6901.216826512306,3101.2168265123064,81.6109691187449
